ticker,underlying,expiration,dte,strike,type,delta,gamma,theta,vega,iv,open_interest,bid,ask,mid,bid_size,ask_size,last_price,last_size,volume,open,high,low,close,vwap,break_even,underlying_price
O:AMZN251114C00125000,AMZN,2025-11-14,22,125.0,C,,,,,,9,119.5,119.75,119.625,1,10,118.69,2,2,118.69,118.69,118.69,118.69,118.69,244.625,245.15
O:AMZN251114C00130000,AMZN,2025-11-14,22,130.0,C,,,,,,7,113.5,114.75,114.125,133,10,127.17,1,1,127.17,127.17,127.17,127.17,127.17,244.125,245.15
O:AMZN251114C00135000,AMZN,2025-11-14,22,135.0,C,,,,,,41,109.5,109.75,109.625,1,10,105.23,8,19,105.2,105.23,105.2,105.23,105.2253,244.625,245.15
O:AMZN251114C00140000,AMZN,2025-11-14,22,140.0,C,,,,,,2,103.5,105.75,104.625,1,10,110.02,1,3,108.45,110.02,108.45,110.02,109.35,244.625,245.15
O:AMZN251114C00145000,AMZN,2025-11-14,22,145.0,C,,,,,,4,97.65,101.4,99.525,153,6,104.4,1,2,104.7,104.7,104.4,104.4,104.55,244.525,245.15
O:AMZN251114C00150000,AMZN,2025-11-14,22,150.0,C,,,,,,5,94.5,95.75,95.125,1,3,91.27,1,2,90.67,91.27,90.67,91.27,90.97,245.125,245.15
O:AMZN251114C00155000,AMZN,2025-11-14,22,155.0,C,,,,,,4,88.55,89.75,89.15,125,19,86.41,1,1,86.41,86.41,86.41,86.41,86.41,244.15,245.15
O:AMZN251114C00160000,AMZN,2025-11-14,22,160.0,C,,,,,,4,84.55,84.75,84.65,1,10,83.6,1,1,83.6,83.6,83.6,83.6,83.6,244.65,245.15
O:AMZN251114C00165000,AMZN,2025-11-14,22,165.0,C,,,,,,66,79.55,79.75,79.65,4,19,78.75,1,1,78.75,78.75,78.75,78.75,78.75,244.65,245.15
O:AMZN251114C00170000,AMZN,2025-11-14,22,170.0,C,,,,,,11,73.55,74.75,74.15,129,12,75,1,8,71.04,75,71.04,75,72.9225,244.15,245.15
O:AMZN251114C00175000,AMZN,2025-11-14,22,175.0,C,,,,,,28,68.6,69.75,69.175,111,7,68.85,1,1,68.85,68.85,68.85,68.85,68.85,244.175,245.15
O:AMZN251114C00180000,AMZN,2025-11-14,22,180.0,C,,,,,,100,64.6,64.8,64.69999999999999,2,35,64.03,40,75,60.2,64.52,59.97,64.03,63.6409,244.7,245.15
O:AMZN251114C00185000,AMZN,2025-11-14,22,185.0,C,,,,,,56,59.6,59.8,59.7,2,20,59.78,1,68,55.05,59.78,54.85,59.78,58.8582,244.7,245.15
O:AMZN251114C00190000,AMZN,2025-11-14,22,190.0,C,,,,,,112,53.6,54.8,54.2,123,19,54.2,10,19,50.18,54.2,49.73,54.2,52.6237,244.2,245.15
O:AMZN251114C00195000,AMZN,2025-11-14,22,195.0,C,,,,,,317,49.6,49.8,49.7,19,19,49.1,18,20,46.75,49.1,46.75,49.1,48.9375,244.7,245.15
O:AMZN251114C00200000,AMZN,2025-11-14,22,200.0,C,,,,,,394,44.6,44.8,44.7,1,19,44.65,3,27,40.58,44.65,40.35,44.65,41.5037,244.7,245.15
